time,f1,b1,f2,b2,f3,b3,f4,b4,f1p,f2p,f3p,f4p,f0,intensity,harmonicity
0.069234,508.9,1073.7,1270.7,371.4,2468.9,166.5,2522.2,3496.1,503.8,1343.7,2173.5,2763.7,0,36.7,-200
0.071234,437.1,1150.7,1243.0,395.9,2257.3,2510.1,2481.9,207.3,505.8,1347.7,2173.4,2765.4,0,36.5,-200
0.073234,414.8,958.8,1241.3,398.3,2246.0,1596.4,2510.6,288.2,507.8,1351.9,2173.3,2767.1,0,36.3,-200
0.075234,406.5,691.5,1270.4,367.2,2233.6,949.0,2595.1,399.5,509.9,1356.1,2173.1,2768.8,0,36,-200
0.077234,387.4,507.4,1301.1,321.7,2179.2,658.1,2697.4,376.1,512,1360.4,2172.8,2770.6,0,35.8,-200
0.079234,370.8,433.7,1302.7,302.2,2138.2,558.2,2739.8,327.1,514.2,1364.7,2172.5,2772.4,0,35.6,-200
0.081234,359.1,440.5,1279.9,315.9,2101.1,548.7,2744.0,315.8,516.4,1369,2172.2,2774.2,0,35.5,-200
0.083234,345.2,501.8,1255.4,354.5,2065.1,611.6,2726.0,331.6,518.6,1373.3,2171.7,2776.1,0,35.5,-200
0.085234,311.9,650.7,1245.3,442.4,1998.1,791.0,2689.8,362.5,520.9,1377.7,2171.3,2777.9,0,35.6,-200
0.087234,198.4,955.6,1279.1,612.7,1859.1,1135.9,2651.3,430.9,523.1,1382,2170.7,2779.8,0,35.7,-200
0.089234,790.3,2591.8,1408.6,657.3,2572.4,719.8,3420.9,714.0,525.4,1386.3,2170.1,2781.7,0,35.8,-200
0.091234,606.5,1449.7,1435.9,555.6,2306.2,601.0,2992.4,528.7,527.7,1390.6,2169.4,2783.6,0,35.7,-200
0.093234,428.3,965.1,1429.5,554.2,2252.0,476.0,2983.5,449.5,530,1394.8,2168.6,2785.5,0,35.4,-200
0.095234,458.0,641.7,1395.7,592.3,2233.7,470.9,2968.3,533.3,532.4,1398.9,2167.8,2787.4,0,34.9,-200
0.097234,494.1,525.2,1360.9,552.2,2221.5,538.0,2872.1,646.7,534.7,1403,2166.8,2789.3,0,34.1,-200
0.099234,547.6,512.7,1355.8,483.6,2196.1,650.8,2774.5,548.5,537,1407.1,2165.8,2791.1,0,33.1,-200
0.101234,633.4,541.2,1365.4,478.2,2128.3,790.4,2757.3,420.2,539.4,1411,2164.7,2793,0,32,-200
0.103234,714.9,522.7,1379.3,520.8,2021.1,839.2,2777.1,326.0,541.7,1414.8,2163.5,2794.8,0,30.9,-200
0.105234,744.5,490.7,1369.5,574.7,1922.8,710.7,2808.3,256.8,544,1418.6,2162.2,2796.7,0,29.9,-200
0.107234,710.8,465.2,1335.5,562.5,1914.9,524.6,2834.1,231.5,546.3,1422.2,2160.8,2798.5,0,29.2,-200
0.109234,666.9,407.7,1337.7,550.9,1957.2,419.7,2849.5,260.8,548.6,1425.7,2159.3,2800.3,0,28.8,-200
0.111234,650.1,361.3,1358.7,632.8,1998.8,382.4,2857.4,339.3,550.8,1429,2157.7,2802,0,28.8,-200
0.113234,651.5,344.7,1363.3,774.8,2018.8,373.4,2846.8,446.6,553.1,1432.2,2156,2803.7,0,28.9,-200
0.115234,651.9,348.5,1329.2,892.2,2016.1,372.7,2783.6,561.5,555.3,1435.2,2154.2,2805.4,0,29.2,-200
0.117234,635.4,370.3,1298.5,875.9,1997.2,391.0,2699.4,576.5,557.4,1438.1,2152.4,2807.1,0,29.5,-200
0.119234,595.1,397.6,1308.7,752.9,1975.6,432.2,2667.3,530.9,559.6,1440.8,2150.4,2808.7,0,29.7,-200
0.121234,551.0,411.0,1333.7,635.3,1970.2,497.3,2689.1,494.3,561.6,1443.4,2148.3,2810.3,0,30,-200
0.123234,535.1,419.4,1348.6,606.5,1987.0,604.8,2723.6,494.7,563.7,1445.7,2146.1,2811.8,0,30.2,-200
0.125234,552.2,433.0,1352.0,657.4,2038.8,777.6,2744.4,549.9,565.7,1447.9,2143.8,2813.3,0,30.2,-200
0.127234,586.8,425.0,1342.4,713.8,2167.5,887.9,2755.8,682.9,567.7,1449.8,2141.4,2814.8,0,30.2,-200
0.129234,611.0,381.0,1341.9,713.8,2292.6,737.0,2808.3,856.7,569.6,1451.6,2138.9,2816.2,0,30,-200
0.131234,622.4,335.6,1391.7,719.8,2340.3,644.6,2784.1,1113.6,571.5,1453.2,2136.4,2817.6,0,29.9,-200
0.133234,632.4,318.9,1478.7,774.7,2419.2,646.8,2478.3,1506.9,573.3,1454.5,2133.7,2818.9,0,29.9,-200
0.135234,642.9,339.9,1532.6,963.2,1997.0,1227.1,2539.4,569.7,575.1,1455.7,2130.9,2820.2,0,29.9,-200
0.137234,627.2,395.4,1341.3,896.0,1951.9,695.0,2631.4,411.3,576.8,1456.6,2128.1,2821.4,0,30.1,-200
0.139234,569.8,423.3,1302.2,588.5,1973.6,576.4,2678.2,289.0,578.4,1457.4,2125.2,2822.5,0,30.2,-200
0.141234,506.7,400.0,1328.0,393.4,2011.0,560.6,2703.2,229.5,580,1457.9,2122.2,2823.7,0,30.3,-200
0.143234,462.3,371.5,1353.5,291.6,2051.2,559.4,2716.4,218.1,581.6,1458.2,2119.1,2824.7,0,30.2,-200
0.145234,437.0,378.7,1370.2,250.3,2071.9,574.9,2721.4,243.0,583,1458.2,2115.9,2825.8,0,30,-200
0.147234,435.2,447.3,1373.1,259.8,2050.8,603.8,2719.0,287.4,584.4,1458.1,2112.7,2826.7,0,29.8,-200
0.149234,459.0,515.3,1354.2,283.0,1996.9,531.6,2722.5,307.4,585.8,1457.8,2109.4,2827.7,0,29.5,-200
0.151234,501.7,484.3,1326.0,272.7,1969.1,384.4,2734.6,294.5,587.1,1457.2,2106,2828.5,0,29.3,-200
0.153234,537.5,429.7,1311.4,264.3,1965.3,308.1,2734.3,290.0,588.3,1456.5,2102.6,2829.3,0,29.2,-200
0.155234,566.7,423.4,1310.7,301.7,1968.3,316.2,2712.3,320.1,589.5,1455.5,2099.1,2830.1,0,29.2,-200
0.157234,595.1,493.2,1331.1,414.1,1969.3,431.1,2681.9,400.7,590.6,1454.3,2095.6,2830.9,0,29.3,-200
0.159234,639.8,638.3,1411.2,607.9,1964.8,769.5,2666.9,606.3,591.6,1452.9,2092,2831.5,0,29.4,-200
0.161234,713.4,759.3,1540.9,533.3,2331.3,885.1,3026.8,510.2,592.6,1451.4,2088.4,2832.2,0,29.5,-200
0.163234,719.2,737.8,1533.9,447.6,2251.7,718.7,2958.7,287.6,593.5,1449.6,2084.8,2832.8,0,29.6,-200
0.165234,660.9,644.5,1519.2,419.5,2165.4,674.8,2924.8,201.2,594.4,1447.7,2081.2,2833.3,0,29.7,-200
0.167234,612.3,538.6,1527.1,414.6,2115.2,666.3,2903.7,185.6,595.2,1445.6,2077.5,2833.9,0,29.9,-200
0.169234,579.1,467.8,1543.7,417.3,2105.6,717.0,2895.9,234.8,595.9,1443.3,2073.8,2834.3,0,30.1,-200
0.171234,559.0,453.7,1537.7,419.0,2133.1,779.6,2914.7,367.8,596.6,1440.9,2070.2,2834.8,0,30.3,-200
0.173234,553.3,515.4,1514.7,417.4,2218.1,737.5,3017.7,510.0,597.2,1438.3,2066.5,2835.2,0,30.6,-200
0.175234,565.4,663.2,1506.0,426.6,2262.5,557.5,3113.1,383.8,597.8,1435.5,2062.8,2835.6,0,30.8,-200
0.177234,626.1,754.1,1548.1,424.0,2249.6,475.2,3127.7,292.2,598.3,1432.7,2059.2,2835.9,0,31.2,-200
0.179234,678.5,612.6,1606.0,348.1,2239.5,448.9,3128.1,251.1,598.8,1429.6,2055.6,2836.3,0,31.5,-200
0.181234,705.7,470.2,1627.7,273.6,2233.6,437.7,3125.8,238.0,599.2,1426.5,2052,2836.6,0,31.7,-200
0.183234,721.9,386.1,1624.7,240.3,2224.2,449.5,3124.0,244.5,599.5,1423.3,2048.4,2836.8,0,31.9,-200
0.185234,721.2,342.3,1610.9,233.3,2219.5,491.9,3127.4,264.2,599.9,1419.9,2044.9,2837.1,0,31.9,-200
0.187234,701.1,334.2,1595.8,246.9,2241.9,567.1,3143.2,289.0,600.1,1416.5,2041.5,2837.3,0,32,-200
0.189234,662.3,346.6,1586.9,293.4,2302.3,670.7,3172.9,314.4,600.4,1413,2038.1,2837.5,0,32,-200
0.191234,607.7,369.2,1598.4,444.7,1663.6,2589.8,2387.8,853.4,600.6,1409.4,2034.7,2837.7,0,32,-200
0.193234,548.7,413.9,1405.9,941.6,1847.6,622.7,2608.0,977.7,600.7,1405.7,2031.5,2837.9,0,32.1,-200
0.195234,492.8,493.6,1288.3,895.7,1915.3,388.6,2792.7,928.2,600.8,1402,2028.3,2838.1,0,32.1,-200
0.197234,459.5,552.3,1290.4,950.6,1918.0,336.6,3015.8,609.4,600.9,1398.3,2025.2,2838.3,0,32.1,-200
0.199234,442.0,522.4,1321.9,792.9,1908.1,350.1,2975.8,439.7,601,1394.5,2022.2,2838.5,0,32,-200
0.201234,442.5,464.2,1328.9,558.3,1889.8,403.6,2912.2,383.9,601,1390.7,2019.3,2838.6,0,31.8,-200
0.203234,458.1,441.0,1337.2,426.3,1861.7,502.1,2845.7,326.4,601,1386.9,2016.4,2838.8,0,31.5,-200
0.205234,478.3,447.6,1353.2,356.0,1846.0,619.6,2796.5,273.7,601,1383.1,2013.7,2838.9,0,31.1,-200
0.207234,492.7,454.8,1363.5,323.2,1873.6,650.0,2768.9,243.4,601,1379.4,2011.1,2839.1,0,30.6,-200
0.209234,505.9,445.7,1370.5,325.6,1918.7,589.8,2760.5,229.1,601,1375.6,2008.7,2839.3,0,30.1,-200
0.211234,527.1,430.8,1384.4,372.1,1956.9,503.0,2773.5,230.7,600.9,1371.9,2006.3,2839.5,0,29.6,-200
0.213234,555.7,426.4,1413.4,461.7,1983.2,437.5,2804.3,247.4,600.8,1368.2,2004.1,2839.6,0,29,-200
0.215234,589.2,444.0,1453.1,549.5,2010.6,394.6,2846.0,269.1,600.8,1364.6,2002,2839.8,0,28.6,-200
0.217234,614.8,497.4,1445.9,547.9,2034.7,359.4,2863.9,294.4,600.7,1361,2000,2840,0,28.3,-200
0.219234,613.7,542.2,1398.9,499.6,2037.9,347.6,2836.8,331.1,600.6,1357.5,1998.2,2840.3,0,28.4,-200
0.221234,588.4,513.2,1356.1,467.0,2023.1,360.1,2793.6,335.7,600.5,1354.1,1996.5,2840.5,0,28.7,-200
0.223234,568.1,469.0,1314.9,454.5,2003.6,376.2,2770.5,324.7,600.4,1350.8,1995,2840.7,0,29.1,-200
0.225234,555.0,443.9,1274.4,415.5,1986.2,392.1,2758.7,318.5,600.3,1347.6,1993.6,2841,0,29.5,-200
0.227234,552.2,449.5,1253.6,372.7,1959.7,421.4,2740.7,315.9,600.3,1344.5,1992.4,2841.3,0,29.9,-200
0.229234,562.6,502.7,1246.6,380.7,1909.7,449.4,2711.5,303.6,600.2,1341.6,1991.3,2841.6,0,30.2,-200
0.231234,582.8,588.2,1242.5,454.4,1859.1,443.5,2684.3,291.0,600.2,1338.7,1990.3,2841.9,0,30.4,-200
0.233234,603.5,630.1,1250.4,585.1,1835.6,432.9,2665.3,296.7,600.1,1336,1989.6,2842.2,0,30.5,-200
0.235234,608.8,575.7,1289.9,757.7,1832.5,441.5,2650.0,315.9,600.1,1333.4,1988.9,2842.5,0,30.5,-200
0.237234,596.7,519.2,1302.1,861.7,1849.3,443.3,2638.9,334.1,600.1,1331,1988.5,2842.9,0,30.4,-200
0.239234,581.2,522.8,1244.7,793.7,1893.7,410.8,2643.2,349.1,600.1,1328.7,1988.1,2843.2,0,30.3,-200
0.241234,561.0,521.8,1212.2,602.8,1948.9,348.7,2680.9,366.0,600.2,1326.6,1988,2843.6,0,30.1,-200
0.243234,555.8,476.6,1224.8,461.0,1991.5,289.4,2749.3,350.2,600.2,1324.6,1988,2844,0,29.9,-200
0.245234,563.5,405.5,1249.9,367.7,2022.4,250.5,2811.3,280.2,600.3,1322.8,1988.1,2844.4,0,29.6,-200
0.247234,569.7,338.4,1266.7,307.7,2039.1,244.5,2839.3,233.0,600.5,1321.2,1988.4,2844.8,0,29.3,-200
0.249234,572.9,292.7,1273.5,274.4,2041.3,272.5,2849.1,235.2,600.6,1319.7,1988.8,2845.3,0,29.1,-200
0.251234,573.9,269.2,1277.9,275.0,2029.6,332.7,2842.5,284.5,600.8,1318.5,1989.4,2845.7,0,29,-200
0.253234,569.7,262.5,1286.6,316.4,2013.7,406.4,2809.2,374.3,601,1317.4,1990.1,2846.2,0,28.8,-200
0.255234,561.3,264.8,1306.6,398.4,2006.9,478.2,2737.0,476.7,601.2,1316.4,1991,2846.6,0,28.7,-200
0.257234,551.3,269.0,1329.3,459.0,2022.5,497.7,2668.1,522.2,601.5,1315.7,1992,2847.1,0,28.6,-200
0.259234,540.2,278.9,1327.2,425.1,2058.9,417.2,2655.9,510.2,601.8,1315.1,1993.1,2847.5,0,28.4,-200
0.261234,534.0,315.0,1298.7,351.4,2087.9,307.6,2690.5,465.6,602.1,1314.8,1994.4,2848,0,28.2,-200
0.263234,536.2,378.1,1262.7,312.2,2100.7,246.0,2735.9,428.9,602.5,1314.5,1995.7,2848.4,0,28,-200
0.265234,543.7,446.1,1234.6,318.2,2099.6,231.9,2778.5,414.9,602.8,1314.5,1997.2,2848.9,0,28,-200
0.267234,549.7,506.5,1233.9,380.4,2084.5,273.7,2813.1,444.2,603.3,1314.7,1998.8,2849.3,0,28.1,-200
0.269234,549.0,584.5,1275.6,501.0,2059.5,394.4,2861.8,539.5,603.7,1315,2000.5,2849.8,0,28.3,-200
0.271234,540.8,709.0,1380.2,618.1,2054.7,616.4,3019.6,604.0,604.2,1315.5,2002.3,2850.2,0,28.6,-200
0.273234,531.9,894.7,1475.9,570.2,2136.9,697.8,3083.0,390.9,604.7,1316.2,2004.2,2850.6,0,28.7,-200
0.275234,541.0,1196.0,1491.6,506.2,2157.1,589.9,3096.3,288.2,605.3,1317,2006.1,2851,0,28.9,-200
0.277234,655.2,1446.8,1485.1,488.8,2145.4,541.8,3105.1,237.9,605.9,1318,2008.2,2851.3,0,28.9,-200
0.279234,841.5,1175.4,1499.7,494.1,2153.5,541.5,3113.3,209.0,606.5,1319.1,2010.3,2851.7,0,28.9,-200
0.281234,905.9,690.0,1545.8,449.8,2206.5,518.6,3122.4,194.7,607.1,1320.4,2012.5,2852,0,28.8,-200
0.283234,899.4,446.4,1557.2,386.9,2264.3,443.7,3136.0,199.2,607.8,1321.8,2014.7,2852.2,0,28.8,-200
0.285234,884.2,354.5,1547.4,372.2,2307.8,366.5,3156.7,208.2,608.5,1323.4,2017,2852.5,0,28.7,-200
0.287234,862.2,357.1,1537.4,389.2,2325.0,324.3,3175.5,202.2,609.2,1325.1,2019.3,2852.7,0,28.5,-200
0.289234,825.9,433.7,1542.0,408.9,2313.1,329.6,3189.9,195.0,610,1326.9,2021.6,2852.8,0,28.3,-200
0.291234,725.8,595.4,1535.8,431.3,2267.7,386.7,3203.4,209.4,610.7,1328.8,2024,2852.9,0,28.1,-200
0.293234,581.5,543.9,1479.4,401.7,2175.3,452.5,3215.3,278.3,611.5,1330.8,2026.4,2853,0,27.8,-200
0.295234,539.0,464.8,1438.0,314.6,2075.8,407.9,3048.6,959.8,612.3,1333,2028.7,2853,0,27.6,-200
0.297234,539.7,448.6,1413.9,293.5,2026.2,384.5,2875.7,543.5,613.1,1335.2,2031.1,2853,0,27.5,-200
0.299234,561.0,516.5,1383.5,352.2,1983.8,430.5,2803.8,458.9,613.9,1337.5,2033.5,2852.9,0,27.5,-200
0.301234,599.2,753.3,1319.9,516.0,1916.9,534.8,2725.4,490.1,614.8,1339.9,2035.8,2852.7,0,27.6,-200
0.303234,559.9,1638.5,1125.7,624.8,1801.2,574.8,2610.4,508.8,615.6,1342.3,2038.2,2852.5,0,27.9,-200
0.305234,1037.9,439.6,1722.2,471.3,2498.0,439.3,3338.3,368.0,616.5,1344.8,2040.4,2852.2,0,28.1,-200
0.307234,1012.7,409.7,1707.5,383.3,2436.3,368.4,3342.6,326.0,617.3,1347.3,2042.7,2851.8,0,28.3,-200
0.309234,982.6,483.8,1716.8,337.7,2411.1,344.8,3347.6,293.0,618.2,1349.9,2044.9,2851.4,0,28.5,-200
0.311234,921.1,589.7,1725.5,328.5,2403.6,356.9,3358.0,282.9,619.1,1352.5,2047,2850.8,0,28.7,-200
0.313234,763.9,2980.1,860.4,593.9,1730.6,346.5,2405.9,389.1,619.9,1355.1,2049.1,2850.2,0,28.7,-200
0.315234,816.6,561.4,1170.1,2311.0,1739.2,396.4,2428.8,441.7,620.8,1357.7,2051.1,2849.6,0,28.7,-200
0.317234,754.8,535.3,1342.6,1611.7,1765.1,461.7,2491.6,481.5,621.6,1360.3,2053,2848.8,0,28.6,-200
0.319234,691.3,482.6,1370.9,1194.7,1803.4,485.7,2563.7,443.6,622.4,1362.9,2054.8,2848,0,28.4,-200
0.321234,652.0,432.0,1375.0,1026.4,1829.6,496.0,2598.7,381.0,623.3,1365.5,2056.5,2847.1,0,28.3,-200
0.323234,632.6,404.5,1400.2,885.1,1861.7,538.1,2606.7,360.9,624.1,1368,2058.2,2846,0,28.2,-200
0.325234,624.1,406.8,1448.4,727.7,1904.9,600.1,2608.7,400.2,624.8,1370.5,2059.7,2845,0,28.2,-200
0.327234,626.5,474.9,1496.1,667.0,1920.5,657.1,2614.6,492.0,625.6,1373,2061.1,2843.8,0,28.3,-200
0.329234,645.8,650.0,1482.4,855.7,1864.3,590.4,2627.3,559.6,626.3,1375.3,2062.4,2842.5,0,28.4,-200
0.331234,673.3,958.3,1229.3,901.3,1865.4,390.4,2649.7,514.0,627,1377.7,2063.6,2841.1,0,28.5,-200
0.333234,597.4,1063.9,1151.8,571.2,1892.5,282.4,2676.0,447.9,627.7,1379.9,2064.6,2839.7,0,28.6,-200
0.335234,561.4,905.9,1163.4,386.5,1918.7,223.2,2709.2,419.5,628.4,1382,2065.6,2838.1,0,28.7,-200
0.337234,554.1,771.4,1181.6,294.1,1935.0,201.0,2740.4,405.5,629,1384.1,2066.4,2836.5,0,28.8,-200
0.339234,549.0,692.8,1198.0,262.2,1939.4,212.6,2753.9,363.5,629.6,1386,2067,2834.8,0,28.8,-200
0.341234,540.9,649.5,1221.4,272.7,1940.3,263.0,2747.8,305.5,630.1,1387.9,2067.5,2833,0,28.9,-200
0.343234,525.4,600.4,1261.9,280.0,1962.1,330.3,2736.6,271.0,630.6,1389.6,2067.9,2831.1,0,29.1,-200
0.345234,493.5,523.5,1302.8,239.9,2020.4,346.9,2729.3,256.4,631.1,1391.2,2068.1,2829.1,0,29.4,-200
0.347234,462.6,452.2,1316.9,205.3,2066.7,308.8,2721.1,253.0,631.5,1392.7,2068.2,2827,0,29.6,-200
0.349234,452.9,403.0,1313.8,218.2,2083.0,295.7,2705.6,273.3,631.9,1394,2068.1,2824.8,0,29.8,-200
0.351234,468.9,397.4,1307.1,307.2,2075.6,337.1,2685.8,331.0,632.2,1395.2,2067.9,2822.6,0,29.9,-200
0.353234,512.1,432.0,1319.5,516.2,2045.6,435.8,2671.2,426.8,632.5,1396.2,2067.5,2820.3,0,29.8,-200
0.355234,578.5,434.2,1400.8,800.7,1998.3,571.3,2681.7,559.5,632.7,1397.1,2067,2817.9,0,29.7,-200
0.357234,615.0,389.9,1420.0,655.7,2033.9,556.0,2765.7,619.8,632.9,1397.9,2066.4,2815.5,0,29.5,-200
0.359234,636.2,360.8,1368.0,448.3,2080.5,443.8,2851.9,579.1,633,1398.5,2065.6,2812.9,0,29.3,-200
0.361234,651.2,347.8,1338.0,346.7,2126.8,378.2,2920.2,543.7,633.1,1398.9,2064.6,2810.4,0,29.1,-200
0.363234,658.5,357.9,1327.0,314.8,2177.0,334.5,2953.7,501.4,633.1,1399.2,2063.6,2807.7,0,28.9,-200
0.365234,657.4,400.8,1329.1,321.0,2219.0,307.2,2953.4,503.3,633,1399.3,2062.4,2805,0,28.8,-200
0.367234,647.3,486.5,1347.2,350.8,2242.0,319.3,2949.6,527.5,632.9,1399.3,2061,2802.3,0,28.8,-200
0.369234,624.7,650.9,1367.6,394.0,2239.3,385.8,2951.2,513.7,632.8,1399.1,2059.5,2799.5,0,29,-200
0.371234,538.9,986.6,1341.1,464.0,2163.3,532.1,2932.8,486.2,632.5,1398.7,2057.9,2796.6,0,29.3,-200
0.373234,315.3,1131.6,1253.9,437.7,1994.1,479.8,2883.0,452.0,632.3,1398.2,2056.2,2793.7,0,29.6,-200
0.375234,214.4,1027.1,1199.6,357.8,1940.1,321.2,2835.0,415.7,631.9,1397.5,2054.4,2790.8,0,29.9,-200
0.377234,185.9,1032.1,1167.8,328.5,1938.6,268.3,2789.5,446.0,631.6,1396.6,2052.5,2787.9,0,30,-200
0.379234,227.0,1080.1,1155.5,322.2,1952.1,264.5,2764.5,512.1,631.1,1395.6,2050.4,2785,0,30.1,-200
0.381234,344.0,1003.5,1165.8,321.4,1974.2,266.7,2793.8,561.5,630.6,1394.4,2048.3,2782,0,30,-200
0.383234,419.4,820.7,1183.9,321.9,1995.9,263.6,2835.7,545.8,630.1,1393.1,2046.1,2779,0,29.9,-200
0.385234,450.4,652.8,1195.2,339.1,2014.8,269.8,2844.4,507.4,629.5,1391.7,2043.8,2776.1,0,29.8,-200
0.387234,468.6,561.0,1196.0,388.8,2023.8,289.1,2816.4,480.0,628.8,1390.1,2041.4,2773.1,0,29.9,-200
0.389234,488.9,530.9,1195.3,457.9,2015.2,314.8,2773.2,447.6,628.1,1388.4,2039,2770.2,0,30,-200
0.391234,516.9,547.8,1204.4,516.7,1991.4,351.3,2736.4,418.3,627.3,1386.5,2036.5,2767.2,0,29.9,-200
0.393234,564.5,605.6,1222.1,577.1,1959.2,419.9,2706.3,426.1,626.5,1384.6,2033.9,2764.3,0,29.8,-200
0.395234,660.8,644.5,1263.1,725.0,1903.4,573.4,2654.2,490.5,625.6,1382.5,2031.3,2761.5,0,29.8,-200
0.397234,737.9,532.7,1458.2,927.3,1757.8,880.7,2554.1,555.4,624.7,1380.3,2028.7,2758.7,0,29.8,-200
0.399234,734.5,436.1,1567.9,577.1,1706.7,1534.7,2450.8,533.2,623.8,1378,2026.1,2755.9,0,29.9,-200
0.401234,698.1,387.3,1561.4,528.2,1746.1,1375.2,2402.5,507.1,622.8,1375.6,2023.4,2753.2,0,30.1,-200
0.403234,660.3,351.9,1533.8,506.4,1827.4,1044.5,2399.2,521.9,621.8,1373.1,2020.8,2750.5,0,30.3,-200
0.405234,632.4,334.4,1515.6,433.4,1918.9,855.7,2420.6,592.3,620.7,1370.5,2018.1,2748,0,30.5,-200
0.407234,622.5,357.3,1521.5,394.5,1992.8,761.0,2472.5,763.8,619.6,1367.9,2015.5,2745.5,0,30.7,-200
0.409234,640.1,419.7,1531.5,458.1,1992.4,717.3,2581.8,924.3,618.5,1365.3,2012.9,2743,0,30.8,-200
0.411234,686.5,473.4,1480.8,693.1,1913.9,598.7,2692.6,861.7,617.3,1362.5,2010.3,2740.7,0,30.8,-200
0.413234,715.9,486.0,1326.7,717.4,1929.2,446.4,2803.9,729.9,616.2,1359.8,2007.8,2738.5,0,30.7,-200
0.415234,705.3,486.2,1240.5,545.3,1966.8,374.6,2920.8,574.9,615,1357,2005.3,2736.4,0,30.6,-200
0.417234,676.9,500.6,1206.7,426.5,1997.9,345.8,2972.3,465.1,613.7,1354.2,2002.9,2734.4,0,30.5,-200
0.419234,659.8,590.0,1182.9,422.8,2023.4,363.1,2993.7,544.4,612.5,1351.4,2000.6,2732.5,0,30.4,-200
0.421234,717.8,867.5,1129.2,594.5,2037.0,454.4,3046.2,884.0,611.3,1348.6,1998.4,2730.8,0,30.3,-200
0.423234,943.6,546.4,1786.0,1813.4,2035.2,687.1,3208.7,680.7,610,1345.8,1996.2,2729.1,0,30.1,-200
0.425234,921.1,443.2,1747.6,689.7,2199.5,785.3,3142.1,511.7,608.7,1343,1994.1,2727.7,0,29.8,-200
0.427234,918.5,417.8,1729.6,577.7,2188.8,773.7,3103.0,421.5,607.5,1340.3,1992.2,2726.3,0,29.5,-200
0.429234,925.1,431.9,1757.4,601.4,2103.1,913.7,3074.9,404.4,606.2,1337.6,1990.4,2725.2,0,29.2,-200
0.431234,952.0,495.8,1867.7,539.1,1881.5,1531.1,3037.5,451.1,605,1335,1988.7,2724.1,0,29,-200
0.433234,944.0,1988.0,1027.4,593.9,1906.7,410.7,2978.4,551.2,603.7,1332.4,1987.1,2723.3,0,28.9,-200
0.435234,603.0,1214.8,1131.6,535.4,1938.3,327.1,2844.7,633.6,602.5,1329.9,1985.7,2722.6,0,28.9,-200
